Species,Turbine_Longitude,Turbine_Latitude,Timestamp,Distance
Larus hyperboreus,-161.79008,60.797314,2017/09/15 21:27:16,0.95114076
Larus hyperboreus,-161.79051,60.797504,2017/09/15 21:27:16,0.9523124
Larus hyperboreus,-161.78984,60.79701,2017/09/16 00:45:33,0.95827174
Larus hyperboreus,-161.79008,60.797314,2017/09/16 00:45:33,0.9473093
Larus hyperboreus,-161.79051,60.797504,2017/09/16 00:45:33,0.9314735
Larus hyperboreus,-161.79353,60.794064,2017/09/16 00:45:33,0.89170736
Larus hyperboreus,-161.78984,60.79701,2017/09/17 22:55:29,0.5352576
Larus hyperboreus,-161.79008,60.797314,2017/09/17 22:55:29,0.5155139
Larus hyperboreus,-161.79051,60.797504,2017/09/17 22:55:29,0.4960453
Larus hyperboreus,-161.79353,60.794064,2017/09/17 22:55:29,0.6176705
Larus hyperboreus,-161.78984,60.79701,2017/09/17 23:15:28,0.33766696
Larus hyperboreus,-161.79008,60.797314,2017/09/17 23:15:28,0.3219672
Larus hyperboreus,-161.79051,60.797504,2017/09/17 23:15:28,0.30386844
Larus hyperboreus,-161.79353,60.794064,2017/09/17 23:15:28,0.38733104
Larus hyperboreus,-161.78984,60.79701,2017/09/20 00:12:26,0.96245456
Larus hyperboreus,-161.79008,60.797314,2017/09/20 00:12:26,0.95538443
Larus hyperboreus,-161.79051,60.797504,2017/09/20 00:12:26,0.95851195
Larus hyperboreus,-161.78984,60.79701,2017/09/21 22:04:32,0.8310347
Larus hyperboreus,-161.79008,60.797314,2017/09/21 22:04:32,0.8093479
Larus hyperboreus,-161.79051,60.797504,2017/09/21 22:04:32,0.7951805
Larus hyperboreus,-161.78984,60.79701,2017/09/23 21:42:29,0.8488202
Larus hyperboreus,-161.79008,60.797314,2017/09/23 21:42:29,0.8500567
Larus hyperboreus,-161.79051,60.797504,2017/09/23 21:42:29,0.86001027
Larus hyperboreus,-161.78984,60.79701,2017/09/23 23:15:38,0.89318633
Larus hyperboreus,-161.79008,60.797314,2017/09/23 23:15:38,0.88235605
Larus hyperboreus,-161.79051,60.797504,2017/09/23 23:15:38,0.8819772
Larus hyperboreus,-161.78984,60.79701,2017/09/27 22:41:02,0.81495965
Larus hyperboreus,-161.79008,60.797314,2017/09/27 22:41:02,0.8116504
Larus hyperboreus,-161.79051,60.797504,2017/09/27 22:41:02,0.8180803
Larus hyperboreus,-161.78984,60.79701,2017/09/27 23:52:43,0.86190474
Larus hyperboreus,-161.79008,60.797314,2017/09/27 23:52:43,0.8651279
Larus hyperboreus,-161.79051,60.797504,2017/09/27 23:52:43,0.8765056
Larus hyperboreus,-161.78984,60.79701,2017/09/28 00:09:52,0.72276604
Larus hyperboreus,-161.79008,60.797314,2017/09/28 00:09:52,0.72268826
Larus hyperboreus,-161.79051,60.797504,2017/09/28 00:09:52,0.7317272
Larus hyperboreus,-161.79353,60.794064,2017/09/28 00:09:52,0.9260321
Larus hyperboreus,-161.78984,60.79701,2017/09/28 00:20:20,0.30443227
Larus hyperboreus,-161.79008,60.797314,2017/09/28 00:20:20,0.28932804
Larus hyperboreus,-161.79051,60.797504,2017/09/28 00:20:20,0.28522757
Larus hyperboreus,-161.79353,60.794064,2017/09/28 00:20:20,0.54199976
Larus hyperboreus,-161.78984,60.79701,2017/09/29 20:39:58,0.62332994
Larus hyperboreus,-161.79008,60.797314,2017/09/29 20:39:58,0.6158569
Larus hyperboreus,-161.79051,60.797504,2017/09/29 20:39:58,0.61884576
Larus hyperboreus,-161.79353,60.794064,2017/09/29 20:39:58,0.85418457
Larus hyperboreus,-161.79353,60.794064,2017/09/29 22:25:50,0.8591885
Larus hyperboreus,-161.78984,60.79701,2017/09/29 23:11:17,0.9675234
Larus hyperboreus,-161.79008,60.797314,2017/09/29 23:11:17,0.9679656
Larus hyperboreus,-161.79051,60.797504,2017/09/29 23:11:17,0.9772789
Larus hyperboreus,-161.78984,60.79701,2017/10/01 23:14:22,0.6808448
Larus hyperboreus,-161.79008,60.797314,2017/10/01 23:14:22,0.668854
Larus hyperboreus,-161.79051,60.797504,2017/10/01 23:14:22,0.6674448
Larus hyperboreus,-161.79353,60.794064,2017/10/01 23:14:22,0.9186963
Larus hyperboreus,-161.78984,60.79701,2017/10/01 23:24:28,0.5671372
Larus hyperboreus,-161.79008,60.797314,2017/10/01 23:24:28,0.55380887
Larus hyperboreus,-161.79051,60.797504,2017/10/01 23:24:28,0.5511128
Larus hyperboreus,-161.79353,60.794064,2017/10/01 23:24:28,0.80550694
Larus hyperboreus,-161.79353,60.794064,2017/10/03 20:50:04,0.92595536
Larus hyperboreus,-161.79008,60.797314,2017/10/04 00:51:58,0.9910453
Larus hyperboreus,-161.79051,60.797504,2017/10/04 00:51:58,0.9888712
Larus hyperboreus,-161.78984,60.79701,2017/10/06 00:25:26,0.7567501
Larus hyperboreus,-161.79008,60.797314,2017/10/06 00:25:26,0.74440324
Larus hyperboreus,-161.79051,60.797504,2017/10/06 00:25:26,0.7425707
Larus hyperboreus,-161.79353,60.794064,2017/10/06 00:25:26,0.994799
Larus hyperboreus,-161.88658,60.78057,2017/10/06 00:52:29,0.93807596
Larus hyperboreus,-161.78984,60.79701,2017/10/13 21:42:29,0.89172703
Larus hyperboreus,-161.79008,60.797314,2017/10/13 21:42:29,0.8753588
Larus hyperboreus,-161.79051,60.797504,2017/10/13 21:42:29,0.86899996
Larus hyperboreus,-161.78984,60.79701,2017/10/17 23:48:00,0.9218967
Larus hyperboreus,-161.79008,60.797314,2017/10/17 23:48:00,0.900707
Larus hyperboreus,-161.79051,60.797504,2017/10/17 23:48:00,0.88128996
Larus hyperboreus,-161.78984,60.79701,2017/10/19 22:58:04,0.7774704
Larus hyperboreus,-161.79008,60.797314,2017/10/19 22:58:04,0.79928595
Larus hyperboreus,-161.79051,60.797504,2017/10/19 22:58:04,0.818437
Larus hyperboreus,-161.79353,60.794064,2017/10/19 22:58:04,0.72411644
Larus hyperboreus,-161.91309,59.7403,2018/04/22 23:03:38,0.98097837
Larus hyperboreus,-161.91438,59.74,2018/04/22 23:03:38,0.99318194
Larus hyperboreus,-161.78984,60.79701,2018/05/18 22:31:18,0.7593432
Larus hyperboreus,-161.79008,60.797314,2018/05/18 22:31:18,0.7386478
Larus hyperboreus,-161.79051,60.797504,2018/05/18 22:31:18,0.72636086
Larus hyperboreus,-161.79353,60.794064,2018/05/18 22:31:18,0.9741851
Larus hyperboreus,-161.78984,60.79701,2018/08/08 21:11:39,0.9046768
Larus hyperboreus,-161.79008,60.797314,2018/08/08 21:11:39,0.88885623
Larus hyperboreus,-161.79051,60.797504,2018/08/08 21:11:39,0.883139
Larus hyperboreus,-161.78984,60.79701,2018/08/14 22:28:28,0.98141414
Larus hyperboreus,-161.79008,60.797314,2018/08/14 22:28:28,0.9927273
Larus hyperboreus,-161.79008,60.797314,2018/08/26 20:38:33,0.9915306
Larus hyperboreus,-161.79051,60.797504,2018/08/26 20:38:33,0.97498053
Larus hyperboreus,-161.79353,60.794064,2018/08/26 20:38:33,0.9507795
Larus hyperboreus,-161.78984,60.79701,2018/08/26 20:45:58,0.4828151
Larus hyperboreus,-161.79008,60.797314,2018/08/26 20:45:58,0.46172705
Larus hyperboreus,-161.79051,60.797504,2018/08/26 20:45:58,0.44888774
Larus hyperboreus,-161.79353,60.794064,2018/08/26 20:45:58,0.6964076
Larus hyperboreus,-161.78984,60.79701,2018/09/01 22:03:34,0.20842132
Larus hyperboreus,-161.79008,60.797314,2018/09/01 22:03:34,0.1889814
Larus hyperboreus,-161.79051,60.797504,2018/09/01 22:03:34,0.1796139
Larus hyperboreus,-161.79353,60.794064,2018/09/01 22:03:34,0.43734145
Larus hyperboreus,-161.78984,60.79701,2018/09/01 23:29:43,0.43106058
Larus hyperboreus,-161.79008,60.797314,2018/09/01 23:29:43,0.4244603
Larus hyperboreus,-161.79051,60.797504,2018/09/01 23:29:43,0.42851406
Larus hyperboreus,-161.79353,60.794064,2018/09/01 23:29:43,0.6611839
Larus hyperboreus,-161.78984,60.79701,2018/09/03 21:38:53,0.8572398
Larus hyperboreus,-161.79008,60.797314,2018/09/03 21:38:53,0.842586
Larus hyperboreus,-161.79051,60.797504,2018/09/03 21:38:53,0.8382209
Larus hyperboreus,-161.78984,60.79701,2018/09/03 22:25:47,0.9373998
Larus hyperboreus,-161.79008,60.797314,2018/09/03 22:25:47,0.9276827
Larus hyperboreus,-161.79051,60.797504,2018/09/03 22:25:47,0.9283664
Larus hyperboreus,-161.78984,60.79701,2018/09/05 20:23:42,0.5416285
Larus hyperboreus,-161.79008,60.797314,2018/09/05 20:23:42,0.5575446
Larus hyperboreus,-161.79051,60.797504,2018/09/05 20:23:42,0.57610637
Larus hyperboreus,-161.79353,60.794064,2018/09/05 20:23:42,0.62462157
Larus hyperboreus,-161.78984,60.79701,2018/09/05 22:05:36,0.9371736
Larus hyperboreus,-161.79008,60.797314,2018/09/05 22:05:36,0.92961615
Larus hyperboreus,-161.79051,60.797504,2018/09/05 22:05:36,0.9323146
Larus hyperboreus,-161.78984,60.79701,2018/09/07 23:09:46,0.9942853
Larus hyperboreus,-161.79008,60.797314,2018/09/07 23:09:46,0.9932469
Larus hyperboreus,-161.78984,60.79701,2018/09/11 20:53:56,0.94681925
Larus hyperboreus,-161.79008,60.797314,2018/09/11 20:53:56,0.94147396
Larus hyperboreus,-161.79051,60.797504,2018/09/11 20:53:56,0.9461253
Larus hyperboreus,-161.78984,60.79701,2018/09/13 22:03:34,0.9334817
Larus hyperboreus,-161.79008,60.797314,2018/09/13 22:03:34,0.9317822
Larus hyperboreus,-161.79051,60.797504,2018/09/13 22:03:34,0.93945295
Larus hyperboreus,-161.78984,60.79701,2018/09/15 19:22:00,0.89172703
Larus hyperboreus,-161.79008,60.797314,2018/09/15 19:22:00,0.8753588
Larus hyperboreus,-161.79051,60.797504,2018/09/15 19:22:00,0.86899996
Larus hyperboreus,-161.78984,60.79701,2018/09/15 23:01:13,0.98861814
Larus hyperboreus,-161.79008,60.797314,2018/09/15 23:01:13,0.9820203
Larus hyperboreus,-161.79051,60.797504,2018/09/15 23:01:13,0.98555857
Larus hyperboreus,-161.79353,60.794064,2018/09/19 20:58:01,0.90326434
Larus hyperboreus,-161.78984,60.79701,2018/09/21 22:19:11,0.80581886
Larus hyperboreus,-161.79008,60.797314,2018/09/21 22:19:11,0.8125086
Larus hyperboreus,-161.79051,60.797504,2018/09/21 22:19:11,0.8262242
Larus hyperboreus,-161.79353,60.794064,2018/09/21 22:19:11,0.9663553
Larus hyperboreus,-161.78984,60.79701,2018/09/21 22:44:50,0.8736361
Larus hyperboreus,-161.79008,60.797314,2018/09/21 22:44:50,0.87118524
Larus hyperboreus,-161.79051,60.797504,2018/09/21 22:44:50,0.8782825
Larus hyperboreus,-161.78984,60.79701,2018/09/27 19:31:03,0.98141414
Larus hyperboreus,-161.79008,60.797314,2018/09/27 19:31:03,0.9927273
Larus hyperboreus,-161.78984,60.79701,2018/09/27 22:47:00,0.8905589
Larus hyperboreus,-161.79008,60.797314,2018/09/27 22:47:00,0.87709343
Larus hyperboreus,-161.79051,60.797504,2018/09/27 22:47:00,0.87400997
Larus hyperboreus,-161.78984,60.79701,2018/09/29 22:26:47,0.9373998
Larus hyperboreus,-161.79008,60.797314,2018/09/29 22:26:47,0.9276827
Larus hyperboreus,-161.79051,60.797504,2018/09/29 22:26:47,0.9283664
Larus hyperboreus,-161.78984,60.79701,2018/10/05 22:54:59,0.9635429
Larus hyperboreus,-161.79008,60.797314,2018/10/05 22:54:59,0.9621818
Larus hyperboreus,-161.79051,60.797504,2018/10/05 22:54:59,0.9701077
Larus hyperboreus,-161.78984,60.79701,2018/10/09 21:25:16,0.69091463
Larus hyperboreus,-161.79008,60.797314,2018/10/09 21:25:16,0.66944927
Larus hyperboreus,-161.79051,60.797504,2018/10/09 21:25:16,0.6557756
Larus hyperboreus,-161.79353,60.794064,2018/10/09 21:25:16,0.89721
Larus hyperboreus,-161.78984,60.79701,2018/10/11 19:20:00,0.68982875
Larus hyperboreus,-161.79008,60.797314,2018/10/11 19:20:00,0.6687458
Larus hyperboreus,-161.79051,60.797504,2018/10/11 19:20:00,0.6558022
Larus hyperboreus,-161.79353,60.794064,2018/10/11 19:20:00,0.9010688
Larus hyperboreus,-161.91309,59.7403,2019/05/16 19:51:53,0.66870224
Larus hyperboreus,-161.91568,59.7396,2019/05/16 19:51:53,0.5917234
Larus hyperboreus,-161.91438,59.74,2019/05/16 19:51:53,0.6285208
Larus hyperboreus,-161.78984,60.79701,2019/09/13 22:52:59,0.89318633
Larus hyperboreus,-161.79008,60.797314,2019/09/13 22:52:59,0.88235605
Larus hyperboreus,-161.79051,60.797504,2019/09/13 22:52:59,0.8819772
Larus hyperboreus,-161.78984,60.79701,2019/09/13 23:17:14,0.77006525
Larus hyperboreus,-161.79008,60.797314,2019/09/13 23:17:14,0.74753714
Larus hyperboreus,-161.79051,60.797504,2019/09/13 23:17:14,0.7293581
Larus hyperboreus,-161.79353,60.794064,2019/09/13 23:17:14,0.91934633
Larus hyperboreus,-161.78984,60.79701,2019/09/15 21:36:20,0.20972653
Larus hyperboreus,-161.79008,60.797314,2019/09/15 21:36:20,0.23177467
Larus hyperboreus,-161.79051,60.797504,2019/09/15 21:36:20,0.24734433
Larus hyperboreus,-161.79353,60.794064,2019/09/15 21:36:20,0.152747
Larus hyperboreus,-161.78984,60.79701,2019/09/15 22:18:10,0.5348869
Larus hyperboreus,-161.79008,60.797314,2019/09/15 22:18:10,0.51966965
Larus hyperboreus,-161.79051,60.797504,2019/09/15 22:18:10,0.5149173
Larus hyperboreus,-161.79353,60.794064,2019/09/15 22:18:10,0.77236426
Larus hyperboreus,-161.78984,60.79701,2019/09/17 19:25:42,0.8580778
Larus hyperboreus,-161.79008,60.797314,2019/09/17 19:25:42,0.83626753
Larus hyperboreus,-161.79051,60.797504,2019/09/17 19:25:42,0.8171028
Larus hyperboreus,-161.79353,60.794064,2019/09/17 19:25:42,0.97298425
Larus hyperboreus,-161.78984,60.79701,2019/09/19 22:45:57,0.9741618
Larus hyperboreus,-161.79008,60.797314,2019/09/19 22:45:57,0.9692506
Larus hyperboreus,-161.79051,60.797504,2019/09/19 22:45:57,0.97426265
Larus hyperboreus,-161.78984,60.79701,2019/09/21 20:07:43,0.9848233
Larus hyperboreus,-161.79008,60.797314,2019/09/21 20:07:43,0.9717371
Larus hyperboreus,-161.79051,60.797504,2019/09/21 20:07:43,0.9690163
Larus hyperboreus,-161.78984,60.79701,2019/09/23 22:52:30,0.8378938
Larus hyperboreus,-161.79008,60.797314,2019/09/23 22:52:30,0.8184262
Larus hyperboreus,-161.79051,60.797504,2019/09/23 22:52:30,0.80803275
Larus hyperboreus,-161.78984,60.79701,2019/09/23 23:14:11,0.6353659
Larus hyperboreus,-161.79008,60.797314,2019/09/23 23:14:11,0.6366939
Larus hyperboreus,-161.79051,60.797504,2019/09/23 23:14:11,0.646843
Larus hyperboreus,-161.79353,60.794064,2019/09/23 23:14:11,0.8330763
Larus hyperboreus,-161.78984,60.79701,2019/09/23 23:17:43,0.9368125
Larus hyperboreus,-161.79008,60.797314,2019/09/23 23:17:43,0.933264
Larus hyperboreus,-161.79051,60.797504,2019/09/23 23:17:43,0.93943655
Larus hyperboreus,-161.78984,60.79701,2019/09/25 19:51:23,0.5130362
Larus hyperboreus,-161.79008,60.797314,2019/09/25 19:51:23,0.5091407
Larus hyperboreus,-161.79051,60.797504,2019/09/25 19:51:23,0.5153601
Larus hyperboreus,-161.79353,60.794064,2019/09/25 19:51:23,0.7346816
Larus hyperboreus,-161.78984,60.79701,2019/09/25 20:29:19,0.90217334
Larus hyperboreus,-161.79008,60.797314,2019/09/25 20:29:19,0.88215363
Larus hyperboreus,-161.79051,60.797504,2019/09/25 20:29:19,0.87091327
Larus hyperboreus,-161.78984,60.79701,2019/09/25 22:36:35,0.9960076
Larus hyperboreus,-161.79008,60.797314,2019/09/25 22:36:35,0.9807406
Larus hyperboreus,-161.79051,60.797504,2019/09/25 22:36:35,0.97562724
Larus hyperboreus,-161.78984,60.79701,2019/10/01 23:44:52,0.90381557
Larus hyperboreus,-161.79008,60.797314,2019/10/01 23:44:52,0.92091227
Larus hyperboreus,-161.79051,60.797504,2019/10/01 23:44:52,0.93983537
Larus hyperboreus,-161.79353,60.794064,2019/10/01 23:44:52,0.95125145
Larus hyperboreus,-161.78984,60.79701,2019/10/01 23:45:58,0.7859847
Larus hyperboreus,-161.79008,60.797314,2019/10/01 23:45:58,0.8012771
Larus hyperboreus,-161.79051,60.797504,2019/10/01 23:45:58,0.8195619
Larus hyperboreus,-161.79353,60.794064,2019/10/01 23:45:58,0.8632006
Larus hyperboreus,-161.78984,60.79701,2019/10/03 23:02:08,0.7037684
Larus hyperboreus,-161.79008,60.797314,2019/10/03 23:02:08,0.6892683
Larus hyperboreus,-161.79051,60.797504,2019/10/03 23:02:08,0.6851658
Larus hyperboreus,-161.79353,60.794064,2019/10/03 23:02:08,0.9418324
Larus hyperboreus,-161.78984,60.79701,2019/10/03 23:05:42,0.661545
Larus hyperboreus,-161.79008,60.797314,2019/10/03 23:05:42,0.6487681
Larus hyperboreus,-161.79051,60.797504,2019/10/03 23:05:42,0.6465607
Larus hyperboreus,-161.79353,60.794064,2019/10/03 23:05:42,0.8998074
Larus hyperboreus,-161.78984,60.79701,2019/10/05 19:19:38,0.833325
Larus hyperboreus,-161.79008,60.797314,2019/10/05 19:19:38,0.8134053
Larus hyperboreus,-161.79051,60.797504,2019/10/05 19:19:38,0.8023388
Larus hyperboreus,-161.78984,60.79701,2019/10/05 19:38:13,0.64836025
Larus hyperboreus,-161.79008,60.797314,2019/10/05 19:38:13,0.6384771
Larus hyperboreus,-161.79051,60.797504,2019/10/05 19:38:13,0.63919014
Larus hyperboreus,-161.79353,60.794064,2019/10/05 19:38:13,0.88385904
Larus hyperboreus,-161.78984,60.79701,2019/10/05 19:48:51,0.69260716
Larus hyperboreus,-161.79008,60.797314,2019/10/05 19:48:51,0.6724352
Larus hyperboreus,-161.79051,60.797504,2019/10/05 19:48:51,0.6610313
Larus hyperboreus,-161.79353,60.794064,2019/10/05 19:48:51,0.912423
Larus hyperboreus,-161.78984,60.79701,2019/10/07 19:16:04,0.37575698
Larus hyperboreus,-161.79008,60.797314,2019/10/07 19:16:04,0.3681644
Larus hyperboreus,-161.79051,60.797504,2019/10/07 19:16:04,0.35484383
Larus hyperboreus,-161.79353,60.794064,2019/10/07 19:16:04,0.3229848
Larus hyperboreus,-161.78984,60.79701,2019/10/07 19:37:17,0.37575698
Larus hyperboreus,-161.79008,60.797314,2019/10/07 19:37:17,0.3681644
Larus hyperboreus,-161.79051,60.797504,2019/10/07 19:37:17,0.35484383
Larus hyperboreus,-161.79353,60.794064,2019/10/07 19:37:17,0.3229848
Larus hyperboreus,-161.78984,60.79701,2019/10/11 22:40:52,0.55560416
Larus hyperboreus,-161.79008,60.797314,2019/10/11 22:40:52,0.5332343
Larus hyperboreus,-161.79051,60.797504,2019/10/11 22:40:52,0.5146651
Larus hyperboreus,-161.79353,60.794064,2019/10/11 22:40:52,0.702456
Larus hyperboreus,-161.78984,60.79701,2019/10/13 23:37:55,0.9603348
Larus hyperboreus,-161.79008,60.797314,2019/10/13 23:37:55,0.95114076
Larus hyperboreus,-161.79051,60.797504,2019/10/13 23:37:55,0.9523124
Larus hyperboreus,-161.78984,60.79701,2019/10/17 20:34:53,0.8278401
Larus hyperboreus,-161.79008,60.797314,2019/10/17 20:34:53,0.8067591
Larus hyperboreus,-161.79051,60.797504,2019/10/17 20:34:53,0.7937762
Larus hyperboreus,-161.78984,60.79701,2019/10/17 23:38:52,0.97248995
Larus hyperboreus,-161.79008,60.797314,2019/10/17 23:38:52,0.95024574
Larus hyperboreus,-161.79051,60.797504,2019/10/17 23:38:52,0.9314754
Larus hyperboreus,-161.79051,60.797504,2019/10/18 00:00:44,0.98825836
Larus glaucescens,-161.78984,60.79701,2017/08/08 23:41:58,0.4148658
Larus glaucescens,-161.79008,60.797314,2017/08/08 23:41:58,0.43591577
Larus glaucescens,-161.79051,60.797504,2017/08/08 23:41:58,0.44941422
Larus glaucescens,-161.79353,60.794064,2017/08/08 23:41:58,0.24281226
Larus glaucescens,-161.78984,60.79701,2017/08/08 23:45:59,0.9474901
Larus glaucescens,-161.79008,60.797314,2017/08/08 23:45:59,0.93573475
Larus glaucescens,-161.79051,60.797504,2017/08/08 23:45:59,0.9344052
Larus glaucescens,-161.79353,60.794064,2017/08/14 22:35:44,0.88103104
Larus glaucescens,-161.78984,60.79701,2017/08/20 21:58:57,0.7859847
Larus glaucescens,-161.79008,60.797314,2017/08/20 21:58:57,0.8012771
Larus glaucescens,-161.79051,60.797504,2017/08/20 21:58:57,0.8195619
Larus glaucescens,-161.79353,60.794064,2017/08/20 21:58:57,0.8632006
Larus glaucescens,-161.88658,60.78057,2017/08/20 23:11:56,0.56043756
Larus glaucescens,-161.88658,60.78057,2017/08/21 00:47:43,0.47042057
Larus glaucescens,-161.78984,60.79701,2017/08/21 00:51:11,0.79229504
Larus glaucescens,-161.79008,60.797314,2017/08/21 00:51:11,0.7807746
Larus glaucescens,-161.79051,60.797504,2017/08/21 00:51:11,0.76465464
Larus glaucescens,-161.79353,60.794064,2017/08/21 00:51:11,0.73917645
Larus glaucescens,-161.78984,60.79701,2017/08/23 00:52:16,0.8736361
Larus glaucescens,-161.79008,60.797314,2017/08/23 00:52:16,0.87118524
Larus glaucescens,-161.79051,60.797504,2017/08/23 00:52:16,0.8782825
Larus glaucescens,-161.78984,60.79701,2017/08/28 22:26:11,0.97371155
Larus glaucescens,-161.79008,60.797314,2017/08/28 22:26:11,0.9875048
Larus glaucescens,-161.79051,60.797504,2017/08/28 22:26:11,0.99170387
Larus glaucescens,-161.79353,60.794064,2017/08/28 22:26:11,0.7353423
Larus glaucescens,-161.78984,60.79701,2017/08/28 23:20:34,0.9083454
Larus glaucescens,-161.79008,60.797314,2017/08/28 23:20:34,0.9043818
Larus glaucescens,-161.79051,60.797504,2017/08/28 23:20:34,0.9102223
Larus glaucescens,-161.78984,60.79701,2017/08/29 00:02:51,0.4485242
Larus glaucescens,-161.79008,60.797314,2017/08/29 00:02:51,0.44421324
Larus glaucescens,-161.79051,60.797504,2017/08/29 00:02:51,0.43309703
Larus glaucescens,-161.79353,60.794064,2017/08/29 00:02:51,0.3456649
Larus glaucescens,-161.78984,60.79701,2017/08/30 22:58:28,0.5160605
Larus glaucescens,-161.79008,60.797314,2017/08/30 22:58:28,0.49428686
Larus glaucescens,-161.79051,60.797504,2017/08/30 22:58:28,0.4750963
Larus glaucescens,-161.79353,60.794064,2017/08/30 22:58:28,0.64396584
Larus glaucescens,-161.78984,60.79701,2017/08/30 23:14:39,0.49681848
Larus glaucescens,-161.79008,60.797314,2017/08/30 23:14:39,0.47474137
Larus glaucescens,-161.79051,60.797504,2017/08/30 23:14:39,0.45578295
Larus glaucescens,-161.79353,60.794064,2017/08/30 23:14:39,0.63522613
Larus glaucescens,-161.78984,60.79701,2017/08/30 23:37:03,0.918435
Larus glaucescens,-161.79008,60.797314,2017/08/30 23:37:03,0.8997032
Larus glaucescens,-161.79051,60.797504,2017/08/30 23:37:03,0.8903225
Larus glaucescens,-161.78984,60.79701,2017/08/31 00:41:22,0.91375786
Larus glaucescens,-161.79008,60.797314,2017/08/31 00:41:22,0.8915171
Larus glaucescens,-161.79051,60.797504,2017/08/31 00:41:22,0.87598354
Larus glaucescens,-161.78984,60.79701,2017/09/05 23:08:07,0.98861814
Larus glaucescens,-161.79008,60.797314,2017/09/05 23:08:07,0.9820203
Larus glaucescens,-161.79051,60.797504,2017/09/05 23:08:07,0.98555857
Larus glaucescens,-161.78984,60.79701,2017/09/05 23:29:19,0.98174655
Larus glaucescens,-161.79008,60.797314,2017/09/05 23:29:19,0.9659656
Larus glaucescens,-161.79051,60.797504,2017/09/05 23:29:19,0.9602656
Larus glaucescens,-161.78984,60.79701,2017/09/09 22:36:54,0.5858561
Larus glaucescens,-161.79008,60.797314,2017/09/09 22:36:54,0.56896615
Larus glaucescens,-161.79051,60.797504,2017/09/09 22:36:54,0.56216234
Larus glaucescens,-161.79353,60.794064,2017/09/09 22:36:54,0.8206206
Larus glaucescens,-161.78984,60.79701,2017/09/09 23:24:45,0.6004637
Larus glaucescens,-161.79008,60.797314,2017/09/09 23:24:45,0.59852386
Larus glaucescens,-161.79051,60.797504,2017/09/09 23:24:45,0.6062193
Larus glaucescens,-161.79353,60.794064,2017/09/09 23:24:45,0.8137452
Larus glaucescens,-161.78984,60.79701,2017/09/29 23:55:00,0.93534654
Larus glaucescens,-161.79008,60.797314,2017/09/29 23:55:00,0.95783436
Larus glaucescens,-161.79051,60.797504,2017/09/29 23:55:00,0.97617596
Larus glaucescens,-161.79353,60.794064,2017/09/29 23:55:00,0.8380103
Larus hyperboreus,-161.78984,60.79701,2017/08/12 22:22:40,0.75559884
Larus hyperboreus,-161.79008,60.797314,2017/08/12 22:22:40,0.7330068
Larus hyperboreus,-161.79051,60.797504,2017/08/12 22:22:40,0.71514106
Larus hyperboreus,-161.79353,60.794064,2017/08/12 22:22:40,0.911901
Larus hyperboreus,-161.78984,60.79701,2017/08/14 21:01:36,0.79716825
Larus hyperboreus,-161.79008,60.797314,2017/08/14 21:01:36,0.7861612
Larus hyperboreus,-161.79051,60.797504,2017/08/14 21:01:36,0.7856601
Larus hyperboreus,-161.78984,60.79701,2017/08/16 20:45:23,0.60478234
Larus hyperboreus,-161.79008,60.797314,2017/08/16 20:45:23,0.6109565
Larus hyperboreus,-161.79051,60.797504,2017/08/16 20:45:23,0.62444437
Larus hyperboreus,-161.79353,60.794064,2017/08/16 20:45:23,0.77457863
Larus hyperboreus,-161.78984,60.79701,2017/08/17 00:03:53,0.96245456
Larus hyperboreus,-161.79008,60.797314,2017/08/17 00:03:53,0.95538443
Larus hyperboreus,-161.79051,60.797504,2017/08/17 00:03:53,0.95851195
Larus hyperboreus,-161.78984,60.79701,2017/08/20 20:23:35,0.9681014
Larus hyperboreus,-161.79008,60.797314,2017/08/20 20:23:35,0.94765025
Larus hyperboreus,-161.79051,60.797504,2017/08/20 20:23:35,0.935712
Larus hyperboreus,-161.78984,60.79701,2017/08/20 22:54:00,0.990711
Larus hyperboreus,-161.79008,60.797314,2017/08/20 22:54:00,0.9685971
Larus hyperboreus,-161.79051,60.797504,2017/08/20 22:54:00,0.9496753
Larus hyperboreus,-161.78984,60.79701,2017/08/21 00:50:15,0.8150783
Larus hyperboreus,-161.79008,60.797314,2017/08/21 00:50:15,0.7986109
Larus hyperboreus,-161.79051,60.797504,2017/08/21 00:50:15,0.7921673
Larus hyperboreus,-161.79008,60.797314,2017/08/24 20:50:38,0.9910453
Larus hyperboreus,-161.79051,60.797504,2017/08/24 20:50:38,0.9888712
Larus hyperboreus,-161.78984,60.79701,2017/08/24 22:18:10,0.6751678
Larus hyperboreus,-161.79008,60.797314,2017/08/24 22:18:10,0.66910225
Larus hyperboreus,-161.79051,60.797504,2017/08/24 22:18:10,0.67329466
Larus hyperboreus,-161.79353,60.794064,2017/08/24 22:18:10,0.90205336
Larus hyperboreus,-161.78984,60.79701,2017/08/24 23:12:23,0.98861814
Larus hyperboreus,-161.79008,60.797314,2017/08/24 23:12:23,0.9820203
Larus hyperboreus,-161.79051,60.797504,2017/08/24 23:12:23,0.98555857
Larus hyperboreus,-161.78984,60.79701,2017/08/29 00:03:05,0.5796721
Larus hyperboreus,-161.79008,60.797314,2017/08/29 00:03:05,0.57417655
Larus hyperboreus,-161.79051,60.797504,2017/08/29 00:03:05,0.5789594
Larus hyperboreus,-161.79353,60.794064,2017/08/29 00:03:05,0.805571
